"[1, 2, 1, 1]",6.075384806412024
"[1, 2, 2, 1]",2.6214015668884647
"[1, 4, 1, 1]",4.903204966033067
"[1, 4, 2, 1]",6.955239434446
"[1, 5, 1, 1]",3.962826734424763
"[1, 5, 2, 1]",3.763806605182252
"[1, 6, 1, 1]",6.8144093394316005
"[1, 6, 2, 1]",1.576423084994754
"[1, 7, 1, 1]",2.9907631621650097
"[1, 7, 2, 1]",3.2983355389196403
"[1, 11, 1, 1]",5.3548006830377135
"[1, 11, 2, 1]",6.419591949987367
"[1, 12, 1, 1]",2.4233400784153774
"[1, 12, 2, 1]",6.7487087390376335
"[1, 13, 1, 1]",3.311545930164785
"[1, 13, 2, 1]",7.720645991871499
"[1, 14, 1, 1]",4.217196442356236
"[1, 14, 2, 1]",4.106269199115111
"[1, 15, 1, 1]",7.595831713443295
"[1, 15, 2, 1]",6.2734339673495825
"[1, 16, 1, 1]",4.972896773132719
"[1, 16, 2, 1]",4.584176695919412
"[1, 17, 1, 1]",4.425347252702137
"[1, 17, 2, 1]",4.703624528832778
"[1, 18, 1, 1]",4.397120438966687
"[1, 18, 2, 1]",5.215906562452109
"[1, 22, 1, 1]",5.631684741547154
"[1, 22, 2, 1]",5.403975298182827
"[1, 23, 1, 1]",3.449572972377081
"[1, 23, 2, 1]",5.239754106363375
"[1, 24, 1, 1]",5.1413927820634235
"[1, 24, 2, 1]",5.902117817749519
"[1, 25, 1, 1]",7.6461732112778025
"[1, 25, 2, 1]",6.729858033976976
"[1, 27, 1, 1]",7.6308031846913105
"[1, 27, 2, 1]",6.217018435188906
"[2, 2, 2, 1]",6.749882502055589
"[2, 4, 1, 1]",4.448906210015745
"[2, 4, 2, 1]",6.751866392334874
"[2, 5, 1, 1]",3.915837219206936
"[2, 5, 2, 1]",5.123260394129647
"[2, 6, 1, 1]",4.351153283325803
"[2, 6, 2, 1]",5.405746655614907
"[2, 7, 1, 1]",4.4575887563952605
"[2, 7, 2, 1]",6.082099238837601
"[2, 11, 1, 1]",4.0453617760827845
"[2, 11, 2, 1]",3.428911307512903
"[2, 12, 1, 1]",3.486213012742043
"[2, 12, 2, 1]",5.131511844298182
"[2, 13, 1, 1]",3.5498068746338296
"[2, 13, 2, 1]",5.1652746232522375
"[2, 14, 1, 1]",5.398897193306307
"[2, 14, 2, 1]",2.9841936999178174
"[2, 15, 1, 1]",5.113629980222844
"[2, 15, 2, 1]",6.278369507825538
"[2, 16, 1, 1]",2.000520091059581
"[2, 16, 2, 1]",7.509176314744813
"[2, 17, 1, 1]",3.362876139871551
"[2, 17, 2, 1]",7.359292256069182
"[2, 18, 1, 1]",4.239442872525634
"[2, 18, 2, 1]",8.397774745358262
"[2, 22, 1, 1]",3.1623653668790275
"[2, 22, 2, 1]",5.507846807544794
"[2, 23, 1, 1]",1.3490643978790626
"[2, 23, 2, 1]",3.0713790192199433
"[2, 24, 1, 1]",4.506225503186918
"[2, 24, 2, 1]",1.9195965598631188
"[2, 25, 1, 1]",4.445531384326782
"[2, 25, 2, 1]",6.010664829401958
"[2, 27, 1, 1]",4.08154318883646
"[2, 27, 2, 1]",6.061971175546922
"[3, 2, 1, 1]",3.10296357538535
"[3, 2, 2, 1]",5.720820729495607
"[3, 4, 1, 1]",2.1083123750364536
"[3, 4, 2, 1]",4.904223540253822
"[3, 5, 2, 1]",3.948284108117441
"[3, 6, 1, 1]",4.130548015023457
"[3, 6, 2, 1]",4.195462530904841
"[3, 7, 2, 1]",6.774194467381518
"[3, 12, 1, 1]",5.792446128466951
"[3, 12, 2, 1]",4.282147486676988
"[3, 13, 2, 1]",8.274380417349205
"[3, 15, 1, 1]",4.873760456379574
"[3, 15, 2, 1]",6.421233872952147
"[3, 16, 1, 1]",4.177146384000732
"[3, 16, 2, 1]",2.308281889217668
"[3, 17, 1, 1]",5.622625984130459
"[3, 17, 2, 1]",4.418203041375422
"[3, 23, 1, 1]",7.01252995785044
"[3, 23, 2, 1]",2.6849515118252003
"[3, 24, 1, 1]",5.963132965012809
"[3, 24, 2, 1]",3.893882887077729
"[3, 25, 1, 1]",4.319760307173968
"[3, 25, 2, 1]",4.34503646708547
"[3, 26, 1, 1]",4.475091284829754
"[3, 26, 2, 1]",4.786676549917638
"[4, 2, 1, 1]",4.747498372883734
"[4, 2, 2, 1]",6.445417783480929
"[4, 4, 1, 1]",2.8694900034809074
"[4, 4, 2, 1]",5.536652426840318
"[4, 5, 1, 1]",5.340631013581564
"[4, 5, 2, 1]",3.83967746851229
"[4, 6, 1, 1]",2.6854546398312484
"[4, 6, 2, 1]",5.168558142233164
"[4, 7, 1, 1]",5.557356940119357
"[4, 7, 2, 1]",5.365562961847775
"[4, 12, 1, 1]",8.032672869413608
"[4, 12, 2, 1]",2.020850836108918
"[5, 2, 1, 1]",5.664327805977373
"[5, 2, 2, 1]",6.380961068309755
"[5, 4, 1, 1]",5.210890675057427
"[5, 4, 2, 1]",6.241423584526071
"[5, 5, 1, 1]",5.492748358256891
"[5, 5, 2, 1]",2.4991633965622135
"[5, 6, 1, 1]",6.365438494281789
"[5, 6, 2, 1]",5.698253848069129
"[5, 7, 1, 1]",4.24779029077455
"[5, 7, 2, 1]",2.7639967622824786
"[5, 11, 1, 1]",4.381274841014754
"[5, 11, 2, 1]",3.6417323094585634
"[5, 12, 1, 1]",8.212836681420733
"[5, 12, 2, 1]",4.526789414750755
"[5, 13, 1, 1]",2.8018204851492072
"[5, 13, 2, 1]",5.891982941711284
"[5, 14, 1, 1]",4.130149000172293
"[5, 14, 2, 1]",2.7116408623237085
"[5, 15, 1, 1]",5.11785819785251
"[5, 15, 2, 1]",5.8975614063530735
"[5, 16, 1, 1]",4.837093445368124
"[5, 16, 2, 1]",4.582345886044989
"[5, 17, 1, 1]",4.311310847150058
"[5, 17, 2, 1]",5.486301138072775
"[5, 18, 1, 1]",2.6075826440895487
"[5, 22, 1, 1]",3.9194662741914654
"[5, 22, 2, 1]",5.875759800733119
"[5, 23, 1, 1]",2.0518622335059424
"[5, 23, 2, 1]",5.959006583603985
"[5, 24, 1, 1]",3.090868420942096
"[5, 24, 2, 1]",6.803745020635654
"[5, 25, 1, 1]",4.6312204243281645
"[5, 25, 2, 1]",8.580441114358297
"[6, 2, 1, 1]",6.785467666081012
"[6, 4, 1, 1]",4.507927344086054
"[6, 4, 2, 1]",6.267379140885867
"[6, 6, 1, 1]",5.093842036040266
"[6, 11, 1, 1]",3.728849964692251
"[6, 11, 2, 1]",6.485086512264337
"[6, 12, 1, 1]",5.027529068747826
"[6, 12, 2, 1]",5.523621412899691
"[6, 13, 1, 1]",5.258924034775329
"[6, 13, 2, 1]",5.730586373209085
"[6, 14, 1, 1]",4.279331427894761
"[6, 14, 2, 1]",3.5681443655511975
"[6, 15, 1, 1]",4.559826498053629
"[6, 15, 2, 1]",6.990960146320052
"[6, 16, 1, 1]",3.095931258383165
"[6, 16, 2, 1]",4.116206552562374
"[6, 17, 1, 1]",5.299061822186565
"[6, 17, 2, 1]",6.11338986270647
"[6, 18, 1, 1]",3.631032947645973
"[6, 23, 1, 1]",3.41139661130313
"[6, 23, 2, 1]",4.622340138058579
"[6, 24, 1, 1]",3.161267490558122
"[6, 24, 2, 1]",6.383405773630165
"[6, 25, 1, 1]",8.045970370044
"[6, 25, 2, 1]",6.136424512017621
"[6, 26, 1, 1]",5.104408914131455
"[6, 26, 2, 1]",5.45382510637766
"[7, 4, 1, 1]",7.224779859024622
"[7, 4, 2, 1]",7.759767524274
"[7, 5, 1, 1]",5.13778789365282
"[7, 7, 2, 1]",6.953240279525756
"[7, 8, 1, 1]",4.457397128247642
"[7, 8, 2, 1]",2.0589617490994594
"[7, 9, 1, 1]",0.9880332635705658
"[7, 9, 2, 1]",4.581271222963213
"[7, 10, 1, 1]",2.8866791482229734
"[7, 10, 2, 1]",5.060612682539981
"[7, 14, 1, 1]",3.6881855902283363
"[7, 14, 2, 1]",5.387357863999775
"[7, 15, 1, 1]",2.6606954042409034
"[7, 15, 2, 1]",5.973908334703878
"[7, 16, 1, 1]",2.9729225786445035
"[7, 16, 2, 1]",4.714199747022672
"[8, 3, 1, 1]",10.0
"[8, 3, 2, 1]",3.8256016099976913
"[8, 5, 1, 1]",8.640220456046052
"[8, 5, 2, 1]",5.86943810780777
"[8, 6, 1, 1]",7.724278830955925
"[8, 7, 1, 1]",1.7269275569642666
"[8, 7, 2, 1]",2.8475438146943004
"[8, 8, 1, 1]",1.9479504720376541
"[8, 8, 2, 1]",3.8087925302662167
"[8, 9, 1, 1]",3.636681003301044
"[8, 9, 2, 1]",5.572387267915527
"[8, 10, 1, 1]",4.056217213367018
"[8, 10, 2, 1]",4.518813558400326
"[8, 15, 1, 1]",4.349280726219032
"[8, 15, 2, 1]",3.064691073894305
"[8, 16, 1, 1]",3.826461595830665
"[8, 16, 2, 1]",2.246565043122427
"[8, 17, 1, 1]",3.091494078203269
"[8, 17, 2, 1]",2.893583240069259
"[8, 18, 1, 1]",2.2516068284673922
"[8, 18, 2, 1]",3.3941399048523606
"[9, 3, 2, 1]",6.117686197900558
"[9, 4, 1, 1]",3.976169318535585
"[9, 6, 1, 1]",9.04372409213741
